language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.74  T=6.14 s (159.1 files/s, 28675.0 lines/s)"
JavaScript,./src/renderers/shared/fiber/isomorphic/ReactCoroutine.js,13,21,61
JavaScript,./scripts/release-manager/commands/init.js,8,5,61
Markdown,./docs/_posts/2015-12-16-ismounted-antipattern.md,19,0,60
JavaScript,./src/renderers/shared/fiber/ReactFiberErrorLogger.js,13,23,60
JavaScript,./scripts/release-manager/commands/utils/git.js,15,12,60
Markdown,./docs/_posts/2014-11-25-community-roundup-24.md,40,0,59
JavaScript,./scripts/print-warnings/print-warnings.js,10,12,59
JavaScript,./fixtures/dom/src/components/fixtures/input-change-events/RangeKeyboardFixture.js,13,1,59
Sass,./docs/_css/bourbon/helpers/_radial-arg-parser.scss,8,2,59
JavaScript,./src/renderers/dom/shared/utils/__tests__/getEventCharCode-test.js,16,14,59
JavaScript,./scripts/jest/test-framework-setup.js,7,5,59
Markdown,./docs/_posts/2015-03-10-react-v0.13.md,31,0,59
Markdown,./docs/_posts/2014-03-14-community-roundup-18.md,47,0,58
Markdown,./docs/_posts/2013-08-05-community-roundup-6.md,21,0,58
Markdown,./docs/_posts/2014-01-06-community-roundup-14.md,32,0,58
JavaScript,./src/renderers/shared/__tests__/ReactDebugTool-test.js,16,8,58
JavaScript,./src/renderers/native/findNodeHandle.js,10,46,57
Sass,./docs/_css/bourbon/css3/_transition.scss,12,8,57
JavaScript,./src/renderers/native/NativeMethodsMixinUtils.js,4,19,57
Markdown,./docs/_posts/2013-11-18-community-roundup-11.md,34,0,57
Markdown,./docs/_posts/2016-03-07-react-v15-rc1.md,37,0,57
Markdown,./docs/docs/reference-react-dom-server.md,27,0,57
Sass,./docs/_css/bourbon/functions/_modular-scale.scss,7,4,55
JavaScript,./fixtures/ssr/server/index.js,10,5,55
JavaScript,./fixtures/dom/src/components/fixtures/date-inputs/switch-date-test-case.js,7,4,55
Sass,./docs/_css/bourbon/helpers/_linear-positions-parser.scss,3,3,55
Markdown,./docs/_posts/2017-05-18-whats-new-in-create-react-app.md,53,0,54
JavaScript,./src/renderers/dom/shared/__tests__/ReactServerRenderingBrowser-test.js,7,9,54
JavaScript,./src/renderers/native/ReactNativeComponentTree.js,14,19,54
JavaScript,./src/renderers/dom/shared/utils/__tests__/getEventKey-test.js,16,9,54
Markdown,./docs/docs/uncontrolled-components.md,13,0,53
JavaScript,./src/renderers/native/__tests__/createReactNativeComponentClass-test.js,11,8,53
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticKeyboardEvent.js,9,31,53
JavaScript,./src/renderers/shared/stack/reconciler/CallbackQueue.js,12,41,53
JavaScript,./src/renderers/dom/shared/syntheticEvents/__tests__/SyntheticClipboardEvent-test.js,13,10,53
JavaScript,./docs/_js/examples/todo.js,6,0,52
JavaScript,./src/renderers/dom/shared/hooks/validAriaProperties.js,3,12,52
JavaScript,./src/renderers/shared/fiber/ReactDebugCurrentFiber.js,11,11,51
JavaScript,./scripts/error-codes/__tests__/invertObject-test.js,7,6,51
JavaScript,./scripts/release-manager/commands/npm-publish.js,11,12,51
Markdown,./docs/README.md,28,0,51
JavaScript,./src/renderers/dom/shared/eventPlugins/FallbackCompositionState.js,9,19,51
Markdown,./docs/_posts/2014-03-19-react-v0.10-rc1.md,20,0,51
Markdown,./docs/_posts/2014-03-21-react-v0.10.md,21,0,51
JavaScript,./src/isomorphic/modern/class/__tests__/ReactClassEquivalence-test.js,11,8,50
Markdown,./docs/_posts/2015-07-03-react-v0.14-beta-1.md,25,0,50
Markdown,./docs/_posts/2013-06-19-community-roundup-2.md,20,0,50
Markdown,./docs/docs/addons-create-fragment.md,14,0,50
JavaScript,./fixtures/dom/src/components/fixtures/input-change-events/InputPlaceholderFixture.js,9,0,50
JavaScript,./fixtures/dom/src/components/fixtures/event-pooling/persistence.js,15,0,50
Markdown,./docs/_posts/2015-02-24-react-v0.13-rc1.md,28,0,50
JavaScript,./fixtures/dom/src/components/fixtures/text-inputs/InputTestCase.js,12,0,49
JavaScript,./src/renderers/dom/shared/utils/__tests__/getNodeForCharacterOffset-test.js,13,11,49
Markdown,./docs/docs/addons-shallow-renderer.md,19,0,49
Markdown,./docs/_posts/2015-09-14-community-roundup-27.md,35,0,49
Markdown,./docs/_posts/2015-03-30-community-roundup-26.md,45,0,49
JavaScript,./fixtures/dom/src/components/fixtures/input-change-events/RadioGroupFixture.js,9,0,49
JavaScript,./src/renderers/dom/shared/hooks/ReactDOMNullInputValuePropHook.js,8,12,48
CSS,./scripts/bench/benchmarks/hacker-news/style.css,9,0,48
JavaScript,./.eslintrc.js,7,9,48
Markdown,./docs/warnings/unknown-prop.md,15,0,48
Markdown,./docs/_posts/2014-02-24-community-roundup-17.md,46,0,48
Markdown,./docs/docs/web-components.md,10,0,48
JavaScript,./src/renderers/dom/shared/escapeTextContentForBrowser.js,13,55,47
Markdown,./fixtures/dom/src/components/fixtures/text-inputs/README.md,18,0,47
JavaScript,./src/renderers/dom/shared/__tests__/ReactEventIndependence-test.js,9,11,47
JavaScript,./src/renderers/shared/fiber/__tests__/ReactFiberHostContext-test.js,5,9,47
Markdown,./docs/_posts/2016-08-05-relay-state-of-the-state.md,34,0,47
Markdown,./docs/_posts/2013-09-24-community-roundup-8.md,23,0,46
JavaScript,./src/renderers/dom/shared/syntheticEvents/__tests__/SyntheticWheelEvent-test.js,15,9,45
Bourne Shell,./scripts/circleci/test_entry_point.sh,9,2,45
Markdown,./docs/_posts/2013-07-11-react-v0-4-prop-validation-and-default-values.md,17,0,45
Markdown,./docs/_posts/2017-09-25-react-v15.6.2.md,19,0,45
JavaScript,./src/renderers/shared/shared/event/getVendorPrefixedEventName.js,16,38,45
Markdown,./docs/_posts/2015-10-19-reactiflux-is-moving-to-discord.md,41,0,45
JavaScript,./src/isomorphic/modern/class/ReactNoopUpdateQueue.js,8,58,44
Markdown,./docs/docs/react-without-jsx.md,16,0,43
JavaScript,./src/renderers/dom/stack/client/ReactDOMEmptyComponent.js,5,13,43
JavaScript,./src/isomorphic/ReactEntry.js,13,10,43
JSON,./packages/react-dom/package.json,0,0,43
JavaScript,./fixtures/dom/src/tags.js,5,22,43
JSON,./packages/react-art/package.json,0,0,42
JavaScript,./src/__mocks__/deepDiffer.js,4,15,42
JavaScript,./scripts/release-manager/commands/npm-grant-access.js,4,0,42
Markdown,./docs/_posts/2013-07-03-community-roundup-4.md,15,0,42
JavaScript,./src/renderers/dom/fiber/wrappers/ReactDOMFiberOption.js,13,18,42
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticMouseEvent.js,7,18,42
Markdown,./docs/_posts/2016-01-08-A-implies-B-does-not-imply-B-implies-A.md,19,0,41
JavaScript,./fixtures/dom/src/react-loader.js,13,9,41
Sass,./docs/_css/bourbon/css3/_border-image.scss,11,7,41
JavaScript,./fixtures/dom/src/components/fixtures/index.js,3,4,41
Markdown,./docs/_posts/2014-02-15-community-roundup-16.md,44,0,41
JavaScript,./fixtures/dom/src/components/fixtures/event-pooling/mouse-move.js,10,0,41
HTML,./docs/_includes/footer.html,0,0,41
Markdown,./docs/warnings/legacy-factories.md,18,0,41
JavaScript,./src/renderers/dom/shared/eventPlugins/__tests__/EnterLeaveEventPlugin-test.js,11,9,41
JavaScript,./src/shared/ReactFiberComponentTreeHook.js,6,13,41
Sass,./docs/_css/bourbon/css3/_background.scss,11,4,40
Sass,./docs/_css/bourbon/helpers/_radial-gradient-parser.scss,10,0,40
JavaScript,./fixtures/dom/src/components/fixtures/input-change-events/RadioClickFixture.js,8,0,40
JavaScript,./src/renderers/shared/shared/event/ReactGenericBatching.js,9,25,40
Markdown,./docs/docs/reference-pure-render-mixin.md,11,0,40
JavaScript,./eslint-rules/__tests__/no-primitive-constructors-test.js,3,8,40
Markdown,./README.md,26,0,40
Markdown,./docs/_posts/2015-03-03-react-v0.13-rc2.md,18,0,40
Sass,./docs/_css/bourbon/addons/_prefixer.scss,2,4,39
Markdown,./docs/_posts/2015-08-13-reacteurope-roundup.md,23,0,39
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticUIEvent.js,9,20,39
JavaScript,./fixtures/packaging/build-all.js,7,2,39
YAML,./circle.yml,3,4,38
JavaScript,./src/renderers/__tests__/EventPluginHub-test.js,6,8,38
Markdown,./docs/_posts/2015-03-04-community-roundup-25.md,25,0,38
JavaScript,./scripts/release-manager/commands/npm-check-access.js,5,0,38
JavaScript,./fixtures/dom/src/components/fixtures/buttons/index.js,3,0,38
JavaScript,./src/renderers/native/ReactNativeViewConfigRegistry.js,7,20,38
JavaScript,./eslint-rules/no-primitive-constructors.js,4,8,38
JSON,./scripts/jest/fiber.config.json,0,0,38
JavaScript,./src/renderers/shared/__tests__/ReactDOMFrameScheduling-test.js,4,11,38
JSON,./scripts/jest/stack.config.json,0,0,38
JavaScript,./scripts/rollup/sync.js,14,0,38
JavaScript,./src/renderers/dom/stack/server/ReactServerRenderingTransaction.js,15,33,38
Markdown,./docs/_posts/2013-07-02-react-v0-4-autobind-by-default.md,14,0,37
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticWheelEvent.js,7,22,37
JavaScript,./src/renderers/__tests__/multiple-copies-of-react-test.js,4,8,37
JavaScript,./src/renderers/shared/stack/reconciler/ReactSimpleEmptyComponent.js,4,8,37
JavaScript,./docs/_js/examples/markdown.js,5,0,37
JavaScript,./src/renderers/shared/stack/reconciler/ReactDefaultBatchingStrategy.js,14,13,37
HTML,./scripts/bench/benchmarks/hacker-news/index.html,0,0,37
Markdown,./docs/_posts/2013-10-16-react-v0.5.0.md,14,0,37
Markdown,./packages/react-dom/README.md,17,0,37
Markdown,./docs/_posts/2015-02-20-introducing-relay-and-graphql.md,27,0,36
JavaScript,./fixtures/fiber-debugger/src/Editor.js,3,0,36
Markdown,./docs/_posts/2013-08-19-use-react-and-jsx-in-python-applications.md,19,0,36
JavaScript,./scripts/babel/transform-object-assign-require.js,6,8,35
JavaScript,./scripts/release-manager/commands/utils/npm.js,7,0,35
C++,./scripts/perf-counters/src/perf-counters.cpp,11,7,35
JavaScript,./src/renderers/dom/shared/utils/getNodeForCharacterOffset.js,10,28,35
JavaScript,./fixtures/dom/src/components/fixtures/number-inputs/NumberTestCase.js,6,0,35
HTML,./docs/_includes/nav_docs.html,2,2,35
JavaScript,./src/renderers/shared/utils/__tests__/accumulateInto-test.js,7,8,34
JavaScript,./fixtures/art/webpack.config.js,1,0,34
JavaScript,./src/renderers/shared/stack/reconciler/KeyEscapeUtils.js,8,21,34
Markdown,./docs/_posts/2014-03-28-the-road-to-1.0.md,22,0,34
JSON,./packages/react/package.json,0,0,34
JavaScript,./src/renderers/dom/stack/client/ReactDOMStackInjection.js,10,8,34
JavaScript,./src/renderers/dom/shared/DOMNamespaces.js,6,12,34
JavaScript,./scripts/rollup/plugins/__tests__/wrap-warning-with-env-check-test.js,8,7,34
Markdown,./docs/_posts/2013-06-12-community-roundup.md,13,0,34
JavaScript,./src/shared/utils/__tests__/reactProdInvariant-test.js,5,8,34
Markdown,./docs/_posts/2015-04-18-react-v0.13.2.md,17,0,34
Sass,./docs/_css/bourbon/helpers/_str-to-num.scss,9,8,33
JavaScript,./src/renderers/shared/stack/reconciler/ReactHostComponent.js,9,26,33
Markdown,./docs/docs/addons-pure-render-mixin.md,11,0,33
JavaScript,./fixtures/dom/src/components/fixtures/password-inputs/PasswordTestCase.js,5,0,33
Markdown,./docs/docs/addons.md,16,0,33
Markdown,./docs/docs/addons-shallow-compare.md,11,0,33
Ruby,./docs/_plugins/sidebar_item.rb,8,0,32
JSON,./packages/react-test-renderer/package.json,0,0,32
Sass,./docs/_css/bourbon/helpers/_linear-gradient-parser.scss,8,1,32
JavaScript,./src/renderers/dom/stack/client/Danger.js,6,16,32
Markdown,./docs/_posts/2016-02-19-new-versioning-scheme.md,28,0,32
HTML,./scripts/bench/benchmarks/pe-no-components/index.html,0,0,32
Markdown,./docs/_posts/2014-06-27-community-roundup-19.md,22,0,32
JavaScript,./src/renderers/shared/hooks/ReactHostOperationHistoryHook.js,10,11,31
Markdown,./docs/_posts/2013-07-30-use-react-and-jsx-in-ruby-on-rails.md,22,0,31
Markdown,./docs/_posts/2014-11-24-react-js-conf-updates.md,8,0,31
Markdown,./docs/_posts/2014-09-16-react-v0.11.2.md,15,0,31
Markdown,./docs/_posts/2014-04-04-reactnet.md,6,0,31
Sass,./docs/_css/bourbon/css3/_keyframes.scss,3,1,31
JavaScript,./src/renderers/dom/shared/setTextContent.js,6,18,31
JavaScript,./fixtures/dom/src/components/fixtures/event-pooling/hit-box.js,7,0,31
Markdown,./docs/_posts/2015-11-18-react-v0.14.3.md,10,0,30
Sass,./docs/_css/bourbon/css3/_columns.scss,9,8,30
JavaScript,./fixtures/dom/src/components/fixtures/textareas/index.js,4,0,30
JavaScript,./src/renderers/shared/fiber/isomorphic/ReactTypes.js,9,11,30
JavaScript,./src/renderers/dom/shared/__tests__/quoteAttributeValueForBrowser-test.js,8,9,30
Sass,./docs/_css/bourbon/css3/_background-image.scss,8,4,30
Markdown,./docs/_posts/2013-12-19-react-v0.8.0.md,17,0,30
Markdown,./docs/_posts/2015-10-28-react-v0.14.1.md,10,0,30
Markdown,./docs/_posts/2015-03-16-react-v0.13.1.md,17,0,30
JavaScript,./src/renderers/dom/shared/__tests__/escapeTextContentForBrowser-test.js,8,9,30
Markdown,./docs/_posts/2014-07-25-react-v0.11.1.md,13,0,30
Ruby,./docs/_plugins/highlight_lines.rb,2,8,29
JavaScript,./fixtures/dom/src/components/fixtures/number-inputs/NumberInputDecimal.js,4,0,29
JavaScript,./src/renderers/dom/shared/utils/__tests__/setInnerHTML-test.js,6,12,29
JavaScript,./src/renderers/dom/shared/utils/isEventSupported.js,9,25,29
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticTouchEvent.js,7,18,29
JavaScript,./src/renderers/shared/utils/isTextInputElement.js,7,12,29
JavaScript,./docs/_js/examples/timer.js,6,0,29
JavaScript,./src/renderers/shared/utils/adler32.js,4,14,28
Sass,./docs/_css/bourbon/css3/_radial-gradient.scss,7,4,28
Markdown,./fixtures/packaging/README.md,14,0,28
JavaScript,./fixtures/dom/src/components/fixtures/date-inputs/index.js,5,0,28
Sass,./docs/_css/bourbon/css3/_linear-gradient.scss,6,4,28
Markdown,./docs/_posts/2015-05-08-react-v0.13.3.md,14,0,28
Markdown,./docs/_posts/2015-12-29-react-v0.14.4.md,9,0,28
Markdown,./scripts/bench/README.md,14,0,27
JavaScript,./scripts/rollup/plugins/wrap-warning-with-env-check.js,7,18,27
Sass,./docs/_css/bourbon/addons/_retina-image.scss,4,0,27
JavaScript,./src/renderers/dom/stack/server/ReactMarkupChecksum.js,8,18,27
Markdown,./docs/_posts/2013-07-17-react-v0-4-0.md,12,0,27
HTML,./docs/_includes/blog_post.html,5,0,27
JavaScript,./src/renderers/shared/fiber/isomorphic/ReactPortal.js,6,16,27
JavaScript,./src/renderers/shared/stack/reconciler/ReactComponentEnvironment.js,9,17,27
JavaScript,./fixtures/dom/src/components/fixtures/range-inputs/index.js,3,0,27
Bourne Shell,./scripts/circleci/build_gh_pages.sh,5,1,27
Markdown,./docs/_posts/2015-12-04-react-js-conf-2016-diversity-scholarship.md,18,0,27
JavaScript,./fixtures/ssr/src/components/Chrome.js,2,0,27
Sass,./docs/_css/bourbon/css3/_animation.scss,16,9,27
JavaScript,./fixtures/dom/src/polyfills.js,4,4,27
HTML,./docs/blog/index.html,2,0,27
JavaScript,./scripts/tasks/version-check.js,4,6,27
JavaScript,./src/renderers/shared/utils/accumulateInto.js,9,24,27
JavaScript,./src/renderers/dom/ReactDOMNodeStreamRenderer.js,6,21,26
JavaScript,./scripts/tasks/jest.js,5,0,26
JavaScript,./src/renderers/native/ReactNativeTagHandles.js,6,24,26
JavaScript,./scripts/rollup/utils.js,4,0,26
JavaScript,./src/renderers/shared/stack/reconciler/ReactInstanceType.js,7,14,26
JavaScript,./scripts/shared/__tests__/evalToString-test.js,6,6,26
JavaScript,./fixtures/dom/src/components/fixtures/password-inputs/index.js,5,0,26
JavaScript,./src/renderers/native/ReactNativePropRegistry.js,5,11,26
JavaScript,./src/shared/utils/lowPriorityWarning.js,6,24,26
JavaScript,./fixtures/dom/src/components/fixtures/number-inputs/NumberInputExtraZeroes.js,4,0,26
JavaScript,./scripts/release-manager/commands/start-release.js,10,11,25
HTML,./docs/_layouts/community.html,4,0,25
Markdown,./docs/docs/reference-javascript-environment-requirements.md,7,0,25
Markdown,./docs/_posts/2014-12-18-react-v0.12.2.md,12,0,25
JSON,./fixtures/ssr/package.json,0,0,25
HTML,./fixtures/packaging/systemjs/dev.html,2,0,25
Markdown,./docs/_posts/2014-07-30-flux-actions-and-the-dispatcher.md,21,0,25
Markdown,./docs/_posts/2016-04-08-react-v15.0.1.md,9,0,25
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticClipboardEvent.js,6,18,25
HTML,./docs/_layouts/tutorial.html,4,0,25
Markdown,./docs/docs/hello-world.md,8,0,25
HTML,./fixtures/packaging/systemjs/prod.html,2,0,25
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticCompositionEvent.js,6,18,24
Sass,./docs/_css/bourbon/addons/_position.scss,8,0,24
JavaScript,./src/renderers/dom/ReactDOMServerBrowserEntry.js,4,8,24
Markdown,./docs/_posts/2015-11-02-react-v0.14.2.md,7,0,24
JavaScript,./src/renderers/shared/hooks/ReactInvalidSetStateWarningHook.js,6,9,24
JSON,./scripts/release-manager/package.json,0,0,24
JSON,./fixtures/dom/package.json,0,0,24
Markdown,./docs/_posts/2016-03-29-react-v0.14.8.md,8,0,24
Sass,./docs/_css/bourbon/addons/_timing-functions.scss,3,5,24
Markdown,./docs/_posts/2014-12-19-react-js-conf-diversity-scholarship.md,13,0,24
Sass,./docs/_css/bourbon/addons/_html5-input-types.scss,19,43,24
JavaScript,./src/renderers/shared/fiber/ReactFiberRoot.js,5,16,24
JavaScript,./src/renderers/native/ReactNativeFiberErrorDialog.js,12,18,24
Sass,./docs/_css/bourbon/helpers/_linear-side-corner-parser.scss,4,3,24
JavaScript,./src/renderers/shared/utils/__tests__/adler32-test.js,7,8,24
JavaScript,./src/renderers/dom/shared/ReactDOMClientInjection.js,5,15,24
JavaScript,./src/shared/utils/getComponentName.js,4,11,23
JavaScript,./src/renderers/shared/shared/getContextForSubtree.js,7,9,23
JavaScript,./src/renderers/shared/shared/event/ReactEventEmitterMixin.js,5,12,23
Sass,./docs/_css/bourbon/helpers/_render-gradients.scss,2,1,23
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticAnimationEvent.js,6,19,23
HTML,./docs/_includes/nav_tutorial.html,0,1,23
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticTransitionEvent.js,6,19,23
HTML,./docs/_includes/nav_community.html,0,1,23
HTML,./docs/_layouts/docs.html,4,0,23
JavaScript,./packages/react-dom/index.js,2,13,23
JavaScript,./src/renderers/shared/shared/event/eventPlugins/ResponderSyntheticEvent.js,6,19,23
HTML,./docs/_includes/navigation.html,0,0,23
JavaScript,./src/renderers/dom/stack/client/ReactDOMContainerInfo.js,4,8,22
JavaScript,./fixtures/ssr/src/components/Page.js,2,0,22
JavaScript,./src/renderers/shared/stack/reconciler/ReactNodeTypes.js,7,9,22
Markdown,./docs/warnings/refs-must-have-owner.md,11,0,22
Markdown,./docs/_posts/2016-03-16-react-v15-rc2.md,10,0,22
JavaScript,./src/renderers/shared/utils/accumulate.js,8,18,22
JavaScript,./src/renderers/shared/fiber/__tests__/ReactTopLevelText-test.js,5,10,22
JavaScript,./docs/_js/anchor-links.js,3,5,22
JavaScript,./fixtures/dom/src/components/IssueList.js,5,0,21
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticInputEvent.js,6,19,21
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticDragEvent.js,6,18,21
Markdown,./docs/_posts/2015-08-11-relay-technical-preview.md,14,0,21
JSON,./scripts/bench/package.json,0,0,21
Markdown,./docs/community/support.md,13,0,21
Markdown,./docs/acknowledgements.md,3,0,21
JavaScript,./src/shared/utils/reactProdInvariant.js,7,15,21
Markdown,./docs/docs/cross-origin-errors.md,12,0,21
JavaScript,./src/renderers/native/ReactNativeInjection.js,6,25,21
JavaScript,./src/renderers/dom/shared/syntheticEvents/SyntheticFocusEvent.js,6,18,21
JavaScript,./src/renderers/dom/shared/utils/getEventModifierState.js,6,15,20
JavaScript,./src/renderers/dom/shared/utils/isCustomComponent.js,3,13,20
Markdown,./docs/community/conferences.zh-CN.md,9,0,20
XML,./docs/feed.xml,0,0,20
JavaScript,./packages/react-art/lib/Circle.art.js,10,22,20
Sass,./docs/_css/bourbon/css3/_font-face.scss,2,1,20
Sass,./docs/_css/bourbon/helpers/_linear-angle-parser.scss,4,1,20
JavaScript,./src/renderers/dom/ReactDOMServerStackEntry.js,7,8,20
JavaScript,./src/renderers/dom/shared/wrappers/__tests__/ReactDOMIframe-test.js,7,8,20
JavaScript,./fixtures/dom/src/components/FixtureSet.js,6,0,20
HTML,./fixtures/packaging/requirejs/prod.html,1,0,20
JavaScript,./src/renderers/shared/shared/shouldUpdateReactComponent.js,4,19,20
JSON,./fixtures/attribute-behavior/package.json,0,0,20
HTML,./fixtures/packaging/requirejs/dev.html,1,0,20
Markdown,./fixtures/attribute-behavior/README.md,11,0,20
HTML,./docs/_layouts/single.html,2,0,20
HTML,./docs/_layouts/contributing.html,3,0,20
JavaScript,./scripts/bench/benchmarks/hacker-news/generate.js,7,0,19
JavaScript,./src/shared/ReactElementType.js,4,10,19
HTML,./docs/downloads/single-file-example.html,2,0,19
HTML,./docs/blog/all.html,1,0,19
JavaScript,./src/renderers/shared/shared/event/PluginModuleType.js,6,9,19
JavaScript,./src/renderers/dom/shared/utils/omittedCloseTags.js,4,11,19
JavaScript,./src/renderers/dom/shared/dangerousStyleValue.js,8,26,19
Markdown,./docs/_posts/2015-09-02-new-react-developer-tools.md,8,0,19
JSON,./packages/react-noop-renderer/package.json,0,0,19
JavaScript,./src/renderers/shared/shared/event/ReactSyntheticEventType.js,4,11,19
JavaScript,./src/renderers/shared/stack/reconciler/ReactDebugCurrentStack.js,7,10,19
JavaScript,./fixtures/packaging/webpack/prod/config.js,1,0,18
JavaScript,./src/renderers/dom/shared/utils/getEventCharCode.js,7,22,18
Markdown,./docs/_posts/2015-04-17-react-native-v0.4.md,7,0,18
JavaScript,./src/fb/ReactDOMFiberFBEntry.js,4,9,18
Sass,./docs/_css/_variables.scss,4,0,18
JavaScript,./src/renderers/dom/shared/setInnerHTML.js,5,19,18
JavaScript,./scripts/tasks/eslint.js,5,7,18
JavaScript,./src/renderers/native/takeSnapshot.js,5,28,18
JavaScript,./src/shared/describeComponentFrame.js,2,9,18
JSON,./fixtures/fiber-debugger/package.json,0,0,18
JavaScript,./scripts/jest/setupSpecEquivalenceReporter.js,6,6,17
HTML,./fixtures/attribute-behavior/public/index.html,3,20,17
Bourne Shell,./scripts/circleci/upload_build.sh,2,0,17
HTML,./fixtures/art/index.html,5,0,17
Markdown,./docs/_posts/2015-06-12-deprecating-jstransform-and-react-tools.md,12,0,17
JavaScript,./fixtures/dom/src/components/Fixture.js,5,0,17
Ruby,./docs/_plugins/authors.rb,0,5,17
JavaScript,./fixtures/ssr/server/render.js,3,3,16
JavaScript,./src/renderers/dom/ReactDOMStringRenderer.js,5,18,16
Markdown,./fixtures/ssr/README.md,8,0,16
Sass,./docs/_css/bourbon/css3/_border-radius.scss,3,3,16
JavaScript,./src/renderers/shared/shared/ReactInstanceMap.js,7,20,16
Markdown,./docs/_posts/2013-10-29-react-v0-5-1.md,8,0,16
JavaScript,./src/shared/ReactTypeOfWork.js,3,9,15
Markdown,./docs/_posts/2013-07-26-react-v0-4-1.md,9,0,15
JSON,./fixtures/attribute-behavior/public/manifest.json,0,0,15
JavaScript,./fixtures/dom/src/components/App.js,3,0,15
JavaScript,./fixtures/ssr/src/components/App.js,2,0,15
JavaScript,./fixtures/dom/src/components/fixtures/event-pooling/index.js,3,0,15
JavaScript,./scripts/shared/evalToString.js,2,8,15
Markdown,./packages/react-test-renderer/README.md,7,0,15
Sass,./docs/_css/bourbon/functions/_transition-property-name.scss,3,4,15
JavaScript,./scripts/bench/benchmarks/pe-no-components/build.js,3,1,15
Markdown,./docs/community/conferences.ko-KR.md,5,0,14
JavaScript,./src/renderers/shared/fiber/ReactTypeOfSideEffect.js,3,11,14
Markdown,./docs/community/conferences.it-IT.md,5,0,14
JavaScript,./fixtures/packaging/webpack-alias/prod/config.js,1,0,14
Markdown,./docs/_posts/2015-05-22-react-native-release-process.md,8,0,14
JavaScript,./src/renderers/dom/shared/ReactDOMUnstableNativeDependenciesEntry.js,4,9,14
Sass,./docs/_css/bourbon/functions/_unpack.scss,2,1,14
HTML,./fixtures/packaging/babel-standalone/dev.html,0,0,14
JavaScript,./src/renderers/shared/stack/reconciler/getHostComponentFromComposite.js,6,8,14
JavaScript,./src/renderers/shared/stack/reconciler/ReactEmptyComponent.js,6,8,14
Markdown,./scripts/perf-counters/README.md,2,0,14
HTML,./fixtures/dom/public/index.html,3,16,14
JavaScript,./scripts/jest/fiber.setup.js,2,4,14
YAML,./docs/_data/nav_community.yml,0,0,14
JavaScript,./fixtures/packaging/webpack-alias/dev/config.js,1,0,14
JavaScript,./scripts/tasks/flow.js,5,7,14
Markdown,./docs/_posts/2013-12-18-react-v0.5.2-v0.4.2.md,8,0,14
HTML,./fixtures/packaging/globals/dev.html,0,0,13
JavaScript,./docs/_js/examples/hello.js,2,0,13
JavaScript,./src/isomorphic/classic/element/ReactDebugCurrentFrame.js,5,10,13
Sass,./docs/_css/bourbon/helpers/_gradient-positions-parser.scss,0,0,13
JSON,./fixtures/art/package.json,0,0,13
Markdown,./fixtures/fiber-debugger/README.md,12,0,13
JavaScript,./src/renderers/shared/utils/forEachAccumulated.js,3,18,13
Markdown,./docs/_posts/2013-06-21-react-v0-3-3.md,10,0,13
CSS,./fixtures/fiber-debugger/src/index.css,2,0,13
Sass,./docs/_css/bourbon/helpers/_radial-positions-parser.scss,4,1,13
HTML,./fixtures/fiber-debugger/public/index.html,0,0,13
Sass,./docs/_css/bourbon/addons/_size.scss,3,0,13
JavaScript,./scripts/rollup/header.js,3,15,13
JSON,./fixtures/packaging/browserify/prod/package.json,0,0,13
JavaScript,./src/renderers/native/ReactNativeGlobalResponderHandler.js,3,8,13
JavaScript,./src/renderers/dom/shared/createMicrosoftUnsafeLocalFunction.js,4,12,13
JavaScript,./mocks/ReactMockedComponentTestComponent.js,7,8,13
HTML,./fixtures/packaging/globals/prod.html,0,0,13
TypeScript,./src/isomorphic/modern/class/React.d.ts,2,12,13
JavaScript,./scripts/jest/environment.js,2,2,13
JavaScript,./src/renderers/shared/ReactGlobalSharedState.js,5,8,13
HTML,./fixtures/ssr/public/index.html,0,0,13
Markdown,./fixtures/dom/README.md,5,0,12
JavaScript,./src/renderers/dom/shared/utils/getTextContentAccessor.js,5,16,12
HTML,./docs/_includes/hero.html,1,0,12
JavaScript,./scripts/error-codes/invertObject.js,6,15,12
Markdown,./docs/_posts/2015-03-26-introducing-react-native.md,4,0,12
JavaScript,./fixtures/dom/src/components/propTypes.js,3,0,12
Markdown,./scripts/error-codes/README.md,2,0,12
JavaScript,./src/test/getTestDocument.js,3,8,12
Sass,./docs/_css/bourbon/css3/_image-rendering.scss,2,0,12
JavaScript,./src/renderers/dom/ReactDOMServerNodeEntry.js,4,8,12
Markdown,./packages/react/README.md,5,0,11
JavaScript,./fixtures/packaging/systemjs-builder/prod/build.js,1,0,11
